Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of the Army","","Administrative Tort","","13291T386","13291T386","201403500","033632014","04/16/2014","3863.46","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3863.46","N",
"Bureau of Prisons","","Administrative Tort","","2013-07064","2013-07064","201403501","034042014","04/18/2014","81.80","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","81.80","N",
"Department of the Army","","Administrative Tort","","13172T036","13172T036","201403503","033952014","04/18/2014","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Bureau of Prisons","","Administrative Tort","","2014-00012","2014-00012","201403505","034022014","04/18/2014","75.45","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","75.45","N",
"Department of the Air Force","","Administrative Tort","","8-139","8-139","201403510","037072014","05/01/2014","5261.41","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","5261.41","N",
"Department of the Army","","Administrative Tort","","14-031-T039","14-031-T039","201403517","034132014","04/18/2014","3234.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3234.97","N",
"Bureau of Prisons","","Administrative Tort","","TRT-MXR-2014-00105","TRT-MXR-2014-00105","201403518","034162014","04/18/2014","80.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","80.00","N",
"Customs and Border Protection","","Administrative Tort","","TU-2013-01699/TEL","TU-2013-01699/TEL","201403521","033942014","04/18/2014","6778.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6778.99","N",
"Department of the Army","","Administrative Tort","","12131T258","12131T258","201403522","034572014","05/09/2014","4077.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4077.97","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL3203549","GCL3203549","201403524","034332014","04/24/2014","6000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","6000.00","N",
"Drug Enforcement Adm","","Administrative Tort","","LBP-10-03480","LBP-10-03480","201403526","035122014","05/09/2014","12600.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","12600.00","N",
"Drug Enforcement Adm","","Administrative Tort","","13-00424MH","13-00424MH","201403527","037342014","05/02/2014","9300.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9300.00","N",
"Drug Enforcement Adm","","Administrative Tort","","13-01366GH","13-01366GH","201403530","034082014","04/18/2014","7500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7500.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2013-02769","IN-2013-02769","201403531","034432014","05/15/2014","944.80","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","944.80","N",
"Department of the Army","","Administrative Tort","","14-201-T060","14-201-T060","201403532","034072014","04/18/2014","5491.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5491.92","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-BS-A3534191","197C-BS-A3534191","201403533","034822014","04/23/2014","4900.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4900.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","3446","3446","201403535","034562014","04/23/2014","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Department of the Air Force","","Administrative Tort","","14-4835","14-4835","201403539","035162014","04/23/2014","11055.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11055.40","N",
"Office of Personnel Management","","Administrative Tort","","OPM-0021","OPM-0021","201403542","034062014","04/18/2014","2724.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2724.73","N",
"Department of the Army","","Administrative Tort","","2013-361-T029","2013-361-T029","201403543","034152014","04/18/2014","3597.32","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3597.32","N",
"Bureau of Prisons","","Administrative Tort","","2014-02664","2014-02664","201403544","034512014","04/24/2014","74.10","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","74.10","N",
"Ofc of Inspct Gen-Ag","","Administrative Tort","","INTENTIONALLY BLANK","","201403545","037432014","05/07/2014","8002.95","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8002.95","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NER-2013-07727","TRT-NER-2013-07727","201403546","038662014","05/14/2014","500.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","500.00","N",
"Department of the Army","","Administrative Tort","","08391T006","08391T006","201403547","034032014","04/18/2014","3599.84","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3599.84","N",
"Department of the Air Force","","Administrative Tort","","14-4648","14-4648","201403550","034392014","04/18/2014","2946.82","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2946.82","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SCR-2013-07008","TRT-SCR-2013-07008","201403553","035932014","04/25/2014","546.27","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","546.27","N",
"Bureau of Prisons","","Administrative Tort","","TRT-WXR-2013-01051","TRT-WXR-2013-01051","201403556","033972014","04/18/2014","43.89","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","43.89","N",
"Bureau of Prisons","","Administrative Tort","","2014-02569","2014-02569","201403557","034522014","04/24/2014","400.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","400.00","N",
"Department of Veterans Affairs","","Administrative Tort","","4124","4124","201403558","038642014","05/14/2014","4630.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4630.50","N",
"Natl Park Service","","Administrative Tort","","12-065","12-065","201403560","062672014","07/15/2014","18000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","18000.00","N",
"Occupational Safety","","Administrative Tort","","14-00164","14-00164","201403561","034692014","04/23/2014","2823.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2823.91","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SER-2014-01049","TRT-SER-2014-01049","201403565","034942014","04/24/2014","50.91","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.91","N",
"Bureau of Prisons","","Administrative Tort","","TRT-MXR-2013-06726","TRT-MXR-2013-06726","201403566","035792014","04/24/2014","98.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","98.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2014-01468","TRT-NCR-2014-01468","201403567","034472014","04/18/2014","46.80","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","46.80","N",
"Department of the Army","","Administrative Tort","","14-301-T089","14-301-T089","201403569","034302014","04/18/2014","2701.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2701.00","N",
"Department of Navy","","Administrative Tort","","J140147","J140147","201403570","034282014","04/18/2014","3153.66","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3153.66","N",
"General Services Administration","","Administrative Tort","","Not provided","Not provided","201403574","035592014","04/23/2014","11000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","11000.00","N",
"Department of Navy","","Administrative Tort","","J131315","J131315","201403575","034202014","04/18/2014","23000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","23000.00","N",
"Department of the Army","","Administrative Tort","","12-122-T018","12-122-T018","201403576","034262014","04/18/2014","734.38","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","734.38","N",
"Department of the Army","","Administrative Tort","","12-122-T018","12-122-T018","201403576","034272014","04/18/2014","290000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","290000.00","N",
"Department of Labor","","Administrative Tort","","0610-1300409","0610-1300409","201403577","038652014","05/14/2014","9742.35","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9742.35","N",
"Environmental Protection Agency","","Administrative Tort","","TOR-14-020004","TOR-14-020004","201403578","036042014","04/25/2014","5890.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5890.00","N",
"Department of the Army","","Administrative Tort","","2014-432-T005","2014-432-T005","201403579","035972014","04/25/2014","3500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3500.00","N",
"Department of the Army","","Administrative Tort","","2013-432-T012","2013-432-T012","201403580","040952014","05/20/2014","25565.46","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25565.46","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL516-SC4454","GCL516-SC4454","201403583","034292014","04/18/2014","7119.43","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7119.43","N",
"Department of the Army","","Administrative Tort","","14-031-T057","14-031-T057","201403584","035812014","04/24/2014","3360.48","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3360.48","N",
"Department of Navy","","Administrative Tort","","J130552","J130552","201403587","034182014","04/18/2014","3000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3000.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","2014-3942","2014-3942","201403588","035512014","04/23/2014","4975.17","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4975.17","N",
"Department of Veterans Affairs","","Administrative Tort","","362-2674","362-2674","201403590","034192014","04/18/2014","78000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","78000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2013-02745","IN-2013-02745","201403592","035272014","04/23/2014","54.98","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","54.98","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLAWS 642/768","GCLAWS 642/768","201403593","035582014","04/23/2014","8000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","8000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2014-00047","IN-2014-00047","201403594","035282014","04/23/2014","3348.12","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3348.12","N",
"Customs and Border Protection","","Administrative Tort","","IN-2013-02933","IN-2013-02933","201403595","035292014","04/23/2014","159.63","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","159.63","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-LA-A4668170","197C-LA-A4668170","201403596","035572014","04/23/2014","5192.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5192.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2013-03209","IN-2013-03209","201403597","035312014","04/23/2014","1000.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","1000.00","N",
"Department of Navy","","Administrative Tort","","J131894","J131894","201403598","034442014","04/18/2014","5815.30","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5815.30","N",
"Department of Veterans Affairs","","Administrative Tort","","VC 5591","VC 5591","201403601","047622014","06/19/2014","2957.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2957.00","N",
"Marshals Service","","Administrative Tort","","45273","","201403602","034662014","04/23/2014","2947.19","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2947.19","N",
"Department of Veterans Affairs","","Administrative Tort","","VC 3980","VC 3980","201403606","035722014","04/24/2014","10500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10500.00","N",
"Marshals Service","","Administrative Tort","","45833","45833","201403607","035562014","04/23/2014","3832.39","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3832.39","N",
"Bureau of Prisons","","Administrative Tort","","2014-01728","2014-01728","201403608","034902014","04/24/2014","50.65","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.65","N",
"Department of Veterans Affairs","","Administrative Tort","","VC-4141","VC-4141","201403610","034842014","04/23/2014","115000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","115000.00","N",
