Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Navy","","Administrative Tort","","S060280","S060280","200705336","03265991 ","07/13/2007","3173.63","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3173.63","N",
"Forest Service","","Administrative Tort","","2007060022-001","2007060022-001","200705346","03266262 ","09/18/2007","4797.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","","N",
"Homeland Security","","Administrative Tort","","2005V00143","","200705348","03266311 ","07/05/2007","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Marshals Service","","Administrative Tort","","","","200705349","03266321 ","07/05/2007","2658.30","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2658.30","N",
"Department of the Army","","Administrative Tort","","07281T019","07281T019","200705351","03266361 ","07/06/2007","3998.10","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3998.10","N",
"Department of the Interior","","Administrative Tort","","TCSF0709","TCSF0709","200705354","03266391 ","07/11/2007","17500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17500.00","N",
"Department of the Army","","Administrative Tort","","06351T079","06351T079","200705361","03266551 ","07/17/2007","20000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","20000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20063656VS","IN20063656VS","200705363","03266591 ","07/05/2007","4674.56","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4674.56","N",
"US Army Corps of Engineers","","Administrative Tort","","07261T063","07261T063","200705364","03266611 ","07/05/2007","8600.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8600.00","N",
"Department of the Air Force","","Administrative Tort","","AF0792","AF0792","200705366","03266681 ","07/05/2007","9284.63","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","9284.63","N",
"Fed Bureau of Invest","","Administrative Tort","","197ATP70089","197ATP70089","200705368","03266671 ","07/17/2007","4828.24","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4828.24","N",
"Food & Nutrition Svc","","Administrative Tort","","","","200705371","03266761 ","07/06/2007","3275.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3275.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1014694","GCL1014694","200705376","03266881 ","07/18/2007","250000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","250000.00","N",
"Department of the Interior","","Administrative Tort","","TSAL423","TSAL423","200705379","03266971 ","07/18/2007","22339.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","22339.97","N",
"Department of the Army","","Administrative Tort","","07372T038","07372T038","200705380","03267011 ","07/05/2007","6020.31","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6020.31","N",
"Marshals Service","","Administrative Tort","","","","200705381","03267031 ","07/11/2007","2797.59","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2797.59","N",
"Alcohol Tobacco Fire","","Administrative Tort","","26348","26348","200705382","03267051 ","07/05/2007","2747.95","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2747.95","N",
"Department of Navy","","Administrative Tort","","J070030","J070030","200705384","03267091 ","07/20/2007","3291.15","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3291.15","N",
"US Army Corps of Engineers","","Administrative Tort","","07N26T008","07N26T008","200705387","03267201 ","07/11/2007","2956.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2956.92","N",
"FEMA","","Administrative Tort","","060443C","060443C","200705389","03267221 ","07/13/2007","10500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10500.00","N",
"FEMA","","Administrative Tort","","060443C","060443C","200705390","03267241 ","07/11/2007","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GC LAWS 40700","GC LAWS 40700","200705391","03267251 ","07/19/2007","9100.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9100.00","N",
"Alcohol Tobacco Fire","","Administrative Tort","","26226","26226","200705392","03267271 ","07/13/2007","10500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10500.00","N",
"Drug Enforcement Adm","","Administrative Tort","","","","200705393","03267281 ","07/13/2007","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20070737CK","IN20070737CK","200705394","03267311 ","07/09/2007","181.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","181.00","N",
"Department of Veterans Affairs","","Administrative Tort","","31318","31318","200705396","03267331 ","07/13/2007","30000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","30000.00","N",
"Secret Service at Homeland Security","","Administrative Tort","","201809133778S","","200705397","03267371 ","07/11/2007","13395.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13395.00","N",
"Department of the Army","","Administrative Tort","","07301T097","07301T097","200705399","03267421 ","07/13/2007","3141.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3141.00","N",
"Adm Ofc of US Courts","","Administrative Tort","","","","200705402","03267511 ","07/13/2007","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of the Army","","Administrative Tort","","06301T189","06301T189","200705403","03267532 ","08/15/2007","16275.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","","N",
"Department of Navy","","Administrative Tort","","2006V00314","","200705405","03267581 ","07/10/2007","12500.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","12500.00","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200705406","03267591 ","07/11/2007","2726.46","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2726.46","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL657S47384","GCL657S47384","200705408","03267611 ","07/09/2007","5000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","5000.00","N",
"Forest Service","","Administrative Tort","","060267","","200705411","03267701 ","07/13/2007","8201.00","28-USC-2672  Fire-Flood  ","Federal Tort Claims Act/Admin/Fire-Flood","0.00","","","0.00","","","0.00","","","8201.00","N",
"Bureau of Prisons","","Administrative Tort","","TRTSCR200700815","TRTSCR200700815","200705413","03267741 ","07/09/2007","5615.01","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5615.01","N",
"Department of Navy","","Administrative Tort","","J071410","J071410","200705416","03267851 ","07/11/2007","3512.14","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3512.14","N",
"Department of Navy","","Administrative Tort","","J070591","J070591","200705417","03267901 ","07/13/2007","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20063658KG","IN20063658KG","200705418","03267871 ","07/05/2007","471.16","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","471.16","N",
"Department of the Army","","Administrative Tort","","07201T101","07201T101","200705419","03267911 ","07/09/2007","5500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5500.00","N",
"Department of the Army","","Administrative Tort","","07161T047","07161T047","200705420","03267921 ","07/09/2007","2770.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2770.97","N",
"Department of Labor","","Administrative Tort","","0779049","0779049","200705421","03267941 ","07/11/2007","10860.56","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10860.56","N",
"Bur of Indian Affair","","Administrative Tort","","TSP299406H","TSP299406H","200705425","03268001 ","07/09/2007","5131.89","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5131.89","N",
"Social Security Administration","","Administrative Tort","","2004V00804","","200705430","03268141 ","07/11/2007","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Alcohol Tobacco Fire","","Administrative Tort","","","","200705431","03268151 ","07/11/2007","6342.01","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6342.01","N",
"Marshals Service","","Administrative Tort","","","","200705432","03268161 ","07/11/2007","4041.42","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4041.42","N",
"Department of the Army","","Administrative Tort","","0713T005","0713T005","200705433","03268181 ","07/11/2007","4700.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4700.00","N",
"Alcohol Tobacco Fire","","Administrative Tort","","","","200705435","03268251 ","07/12/2007","6890.93","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6890.93","N",
"Department of the Army","","Administrative Tort","","07081T017","07081T017","200705446","03268671 ","07/24/2007","3219.21","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3219.21","N",
"Secret Service at Homeland Security","","Administrative Tort","","1158090083124S","1158090083124S","200705448","03268691 ","07/19/2007","2627.56","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2627.56","N",
"Customs and Border Protection","","Administrative Tort","","MI20060752 RAL","","200705451","03268771 ","07/11/2007","15000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15000.00","N",
"Natl Park Service","","Administrative Tort","","","","200705452","03268781 ","07/20/2007","3886.70","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3886.70","N",
"Department of the Air Force","","Administrative Tort","","BAFB06602","BAFB06602","200705453","03268801 ","07/19/2007","9146.61","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9146.61","N",
"Department of the Air Force","","Administrative Tort","","AAFB07160","AAFB07160","200705455","03268831 ","07/19/2007","4391.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4391.00","N",
"Department of the Army","","Administrative Tort","","07371T046","07371T046","200705456","03268841 ","07/23/2007","2961.23","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","2961.23","N",
"Department of Navy","","Administrative Tort","","J070825","J070825","200705458","03268911 ","07/19/2007","3000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3000.00","N",
"Department of Navy","","Administrative Tort","","J070432","J070432","200705459","03268941 ","07/13/2007","2663.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2663.50","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1017463","GCL1017463","200705460","03268981 ","07/12/2007","200000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197ASF135972","197ASF135972","200705461","03268991 ","07/19/2007","13185.36","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13185.36","N",
"Department of the Army","","Administrative Tort","","06341T039","06341T039","200705463","03269031 ","07/25/2007","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","2500.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","12500.00","N",
"Immigration & Nat","","Administrative Tort","","","","200705466","03269111 ","07/19/2007","23442.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","23442.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 674 64","GCL 674 64","200705467","03269121 ","07/13/2007","4300.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4300.00","N",
"Customs and Border Protection","","Administrative Tort","","TU 07-1515 MSF","","200705468","03269131 ","07/20/2007","500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","500.00","N",
"Immigration & Nat","","Administrative Tort","","90/1-06.200","","200705469","03269151 ","07/13/2007","2543.01","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2543.01","N",
"Department of Navy","","Administrative Tort","","J071227","J071227","200705471","03269221 ","07/13/2007","10990.63","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10990.63","N",
