Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of the Army","","Administrative Tort","","11-031-T051","11-031-T051","201203070","031072012","04/18/2012","40000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","50000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-00048","IN-2012-00048","201203071","033472012","04/27/2012","2666.30","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2666.30","N",
"Bur of Reclamation","","Administrative Tort","","TS-942","TS-942","201203072","031532012","04/19/2012","3309.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3309.13","N",
"Customs and Border Protection","","Administrative Tort","","IN-2011-04287","IN-2011-04287","201203073","033452012","04/27/2012","200.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","200.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-00777","IN-2012-00777","201203074","033442012","04/27/2012","262.86","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","262.86","N",
"Department of the Army","","Administrative Tort","","11-031-T008","11-031-T008","201203075","031082012","04/18/2012","3709.82","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3709.82","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 62606","GCL 62606","201203077","031742012","04/20/2012","115000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","115000.00","N",
"Department of the Air Force","","Administrative Tort","","Minot 12-435","Minot 12-435","201203079","031842012","04/20/2012","0.00","","","0.00","","","5419.76","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","5419.76","N",
"Secret Service at Homeland Security","","Administrative Tort","","115-810-86245-S","115-810-86245-S","201203083","031862012","04/20/2012","2749.95","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2749.95","N",
"Secret Service at Homeland Security","","Administrative Tort","","320-809-11643-S","320-809-11643-S","201203085","031882012","04/20/2012","4656.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4656.37","N",
"Department of the Army","","Administrative Tort","","10-031-T104","10-031-T104","201203088","031092012","04/18/2012","5545.19","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5545.19","N",
"Forest Service","","Administrative Tort","","2012020002-001","2012020002-001","201203089","044672012","07/12/2012","3409.31","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3409.31","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL66281947","GCL66281947","201203090","031602012","04/19/2012","5000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","81198","81198","201203095","031212012","04/18/2012","6000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","6000.00","N",
"Secret Service at Homeland Security","","Administrative Tort","","117-810-31414-S","117-810-31414-S","201203101","031892012","04/20/2012","8027.83","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8027.83","N",
"Bureau of Prisons","","Administrative Tort","","2012-00356","2012-00356","201203102","032062012","04/25/2012","76.85","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","76.85","N",
"Bureau of Prisons","","Administrative Tort","","2011-05421","2011-05421","201203103","032132012","04/25/2012","300.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","300.00","N",
"FEMA","","Administrative Tort","","90001676","90001676","201203104","031972012","04/19/2012","11679.25","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11679.25","N",
"Secret Service at Homeland Security","","Administrative Tort","","305-809-44954-S","305-809-44954-S","201203105","031922012","04/20/2012","10524.20","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10524.20","N",
"Department of Justice","","Administrative Tort","","2011-06089","2011-06089","201203106","032072012","04/25/2012","77.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","77.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-00703","IN-2012-00703","201203107","033432012","04/27/2012","55.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","55.00","N",
"Environmental Protection Agency","","Administrative Tort","","TOR-12-010001","TOR-12-010001","201203108","052632012","09/12/2012","3057.90","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3057.90","N",
"Food Safety & Inspec","","Administrative Tort","","10-199","10-199","201203112","032142012","04/20/2012","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","618-49368","618-49368","201203113","030482012","04/12/2012","25000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of the Army","","Administrative Tort","","011","011","201203115","031352012","04/18/2012","5546.61","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5546.61","N",
"Food Safety & Inspec","","Administrative Tort","","12-0022","12-0022","201203117","033162012","04/27/2012","5695.74","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5695.74","N",
"Department of Veterans Affairs","","Administrative Tort","","27073","27073","201203119","033222012","04/27/2012","40000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","40000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2011-02386","IN-2011-02386","201203121","033412012","04/27/2012","281.17","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","281.17","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLaws-518-72764","GCLaws-518-72764","201203122","031962012","04/20/2012","7500.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","7500.00","N",
"Bonneville Power","","Administrative Tort","","T-P-4-12","T-P-4-12","201203123","031952012","04/20/2012","2804.33","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2804.33","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CA-259802","197C-CA-259802","201203125","032412012","04/24/2012","6013.87","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6013.87","N",
"Department of the Air Force","","Administrative Tort","","11-4932","11-4932","201203126","042772012","07/06/2012","35000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","35000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 63766","GCL 63766","201203127","033792012","05/01/2012","114325.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","114325.00","N",
"Department of the Army","","Administrative Tort","","11-331-T013","11-331-T013","201203130","032082012","04/20/2012","9000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2011-01103","IN-2011-01103","201203134","033422012","04/27/2012","647.13","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","647.13","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL# 31830","GCL# 31830","201203135","032422012","04/25/2012","60000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","15000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","75000.00","N",
"Forest Service","","Administrative Tort","","2008030027-002","2008030027-002","201203141","033322012","04/27/2012","3539.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3539.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL32073393","GCL32073393","201203148","032942012","04/27/2012","20000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","20000.00","N",
"Animal & Plant Hlth","","Administrative Tort","","RM 470","RM 470","201203150","032832012","04/27/2012","14516.08","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","14516.08","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","NOT PROVIDED","NOT PROVIDED","201203151","033172012","04/27/2012","7204.96","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7204.96","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","NOT PROVIDED","NOT PROVIDED","201203152","032662012","04/26/2012","6750.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6750.00","N",
"Department of the Army","","Administrative Tort","","11321T013","11321T013","201203159","032882012","04/27/2012","16000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","4000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","20000.00","N",
"Bureau of Prisons","","Administrative Tort","","2012-0749","2012-0749","201203161","031562012","04/25/2012","68.60","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","68.60","N",
"Department of the Army","","Administrative Tort","","12-211-T037","12-211-T037","201203163","038252012","05/24/2012","2617.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","2617.09","N",
"Department of the Army","","Administrative Tort","","12-211-T036","12-211-T036","201203164","040642012","06/08/2012","3774.95","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3774.95","N",
"Department of the Army","","Administrative Tort","","011","011","201203168","033302012","04/27/2012","3743.23","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3743.23","N",
"Bureau of Prisons","","Administrative Tort","","TRT-MXR-2011-03326","TRT-MXR-2011-03326","201203172","034952012","05/18/2012","50.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-MXR-2011-05027","TRT-MXR-2011-05027","201203174","033482012","04/27/2012","50.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-306462","197C-NY-306462","201203175","033552012","05/03/2012","6854.23","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6854.23","N",
"Department of Veterans Affairs","","Administrative Tort","","101-14744","101-14744","201203176","033262012","04/27/2012","175000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","175000.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","not provided","not provided","201203178","034842012","05/04/2012","4468.48","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4468.48","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLaws 642-41622","GCLaws 642-41622","201203180","033282012","04/27/2012","20000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20000.00","N",
"Coast Guard","","Administrative Tort","","12-32-LC-0244","12-32-LC-0244","201203182","033152012","04/27/2012","2972.30","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2972.30","N",
"Department of the Army","","Administrative Tort","","12-121-T006","12-121-T006","201203185","031912012","04/20/2012","3000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-17354","101-17354","201203186","031782012","04/20/2012","150000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-17354","101-17354","201203186","031792012","04/17/2012","84058.43","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","84058.43","N",
"Forest Service","","Administrative Tort","","2008030027-007","2008030027-007","201203188","032122012","04/20/2012","3112.63","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3112.63","N",
"Forest Service","","Administrative Tort","","2008030027-012","2008030027-012","201203189","035252012","05/11/2012","5459.70","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5459.70","N",
"Customs and Border Protection","","Administrative Tort","","TU-2012-01764/BLD","TU-2012-01764/BLD","201203192","033402012","04/27/2012","8234.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8234.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2011-02413","IN-2011-02413","201203195","033392012","04/27/2012","9482.17","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9482.17","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-01390","IN-2012-01390","201203197","044442012","07/09/2012","1000.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","1000.00","N",
"Bureau of Prisons","","Administrative Tort","","2012-1673    2012-2156","2012-1673    2012-2156","201203201","040412012","06/06/2012","12.05","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","12.05","N",
