Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of the Army","","Administrative Tort","","10321T013","10321T013","201003898","076732010","06/09/2010","5000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","5000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197A-ME-60730","197A-ME-60730","201003899","082152010","06/18/2010","2931.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2931.50","N",
"Adm Ofc of US Courts","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201003902","080102010","06/17/2010","3693.87","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3693.87","N",
"Department of Veterans Affairs","","Administrative Tort","","362-72408","362-72408","201003903","077452010","06/11/2010","150000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","31868853","31868853","201003904","094222010","07/20/2010","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","516-120322","516-120322","201003905","076922010","06/08/2010","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","31664397","31664397","201003906","078782010","06/11/2010","2935.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2935.40","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","209092163861","209092163861","201003911","076882010","06/08/2010","3500.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3500.00","N",
"Department of Navy","","Administrative Tort","","J080486","J080486","201003915","083942010","06/25/2010","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of Navy","","Administrative Tort","","J080484","J080484","201003916","083922010","06/25/2010","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of Navy","","Administrative Tort","","J101511","J101511","201003917","099232010","08/06/2010","2991.07","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2991.07","N",
"Department of Navy","","Administrative Tort","","J093570","J093570","201003918","109662010","09/10/2010","20000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20000.00","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2009092964109","2009092964109","201003919","078212010","06/11/2010","10415.74","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10415.74","N",
"Department of Veterans Affairs","","Administrative Tort","","101-14096","101-14096","201003920","078432010","06/11/2010","10000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Justice","","Administrative Tort","","197A-MM-111975","197A-MM-111975","201003921","079042010","06/15/2010","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of the Army","","Administrative Tort","","10-301-T055","10-301-T055","201003924","078632010","06/11/2010","7176.57","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7176.57","N",
"Department of Navy","","Administrative Tort","","J093458","J093458","201003927","081282010","06/17/2010","18000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","18000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-11844","101-11844","201003928","079062010","06/15/2010","750000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","750000.00","N",
"Department of Navy","","Administrative Tort","","J101203","J101203","201003929","081302010","06/17/2010","6143.89","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6143.89","N",
"Department of Navy","","Administrative Tort","","J101487","J101487","201003932","079562010","06/17/2010","15636.66","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15636.66","N",
"Department of Navy","","Administrative Tort","","J091616","J091616","201003933","079542010","06/15/2010","11000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-11431","101-11431","201003936","081322010","06/16/2010","150000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-13607","101-13607","201003937","081362010","06/16/2010","160000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","160000.00","N",
"Department of the Army","09-RSO-T006","Administrative Tort","","09-RSO-T006","09-RSO-T006","201003938","078532010","06/11/2010","2943.68","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2943.68","N",
"Department of Navy","","Administrative Tort","","J101357","J101357","201003939","086382010","06/29/2010","4443.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4443.34","N",
"Department of the Army","","Administrative Tort","","10251T040","10251T040","201003941","078822010","06/11/2010","3911.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3911.37","N",
"Social Security Administration","","Administrative Tort","","AFB 09-36","","201003943","081442010","06/25/2010","18500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","18500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 528-20689","GCL 528-20689","201003945","088702010","07/08/2010","35000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","35000.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR2010-00623","TRT-NCR2010-00623","201003946","078902010","06/15/2010","31.75","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","31.75","N",
"Department of the Army","","Administrative Tort","","09-031-T080","09-031-T080","201003947","079262010","06/15/2010","8247.44","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8247.44","N",
"Department of the Army","","Administrative Tort","","10251T021","10251T021","201003949","078922010","06/11/2010","4250.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4250.50","N",
"Fed Aviation Admin","","Administrative Tort","","FAA Docket Number 09-096-01","FAA Docket Number 09-096-01","201003952","083232010","06/25/2010","7780.43","28-USC-2672 Aircrash     ","Federal Tort Claims AcAircrasht/Admin/Aircrash","0.00","","","0.00","","","0.00","","","7780.43","N",
"Department of the Army","","Administrative Tort","","10-061-T071","10-061-T071","201003957","079922010","06/15/2010","2546.43","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2546.43","N",
"Bur of Land Mgmt","","Administrative Tort","","T-S-854","T-S-854","201003959","079882010","06/15/2010","4699.14","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4699.14","N",
"Department of the Army","","Administrative Tort","","10-061-T070","10-061-T070","201003960","079862010","06/15/2010","5370.71","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5370.71","N",
"Department of the Air Force","","Administrative Tort","","08-28","08-28","201003961","079782010","06/15/2010","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of the Army","","Administrative Tort","","10-201-T066","10-201-T066","201003962","078692010","06/11/2010","5602.04","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5602.04","N",
"Department of the Air Force","","Administrative Tort","","AB 08-42-08-43-09-61","AB 08-42-08-43-09-61","201003963","081502010","06/28/2010","50000.00","10-USC-2733              ","Military Claims Act","0.00","","","0.00","","","0.00","","","50000.00","N",
"Marshals Service","","Administrative Tort","","n/a","","201003966","078882010","06/11/2010","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Navy","","Administrative Tort","","J101476","J101476","201003967","085462010","06/24/2010","2766.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2766.00","N",
"Department of the Army","","Administrative Tort","","08-012-T015","08-012-T015","201003968","081342010","06/16/2010","10000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Navy","","Administrative Tort","","J101501","J101501","201003973","081402010","06/24/2010","7588.96","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7588.96","N",
"Department of Navy","","Administrative Tort","","J091698","J091698","201003977","082972010","06/18/2010","30000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","30000.00","N",
"Department of Navy","","Administrative Tort","","J091699","J091699","201003978","082992010","06/18/2010","50000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of Navy","","Administrative Tort","","J101538","J101538","201003980","083682010","06/28/2010","2712.57","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2712.57","N",
"HHS-OIG","","Administrative Tort","","2010-0162","2010-0162","201003982","079382010","06/15/2010","3400.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3400.00","N",
"HHS-OIG","","Administrative Tort","","2010-0163","2010-0163","201003983","081242010","06/17/2010","5400.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5400.00","N",
"Department of the Army","","Administrative Tort","","10-301-T062","10-301-T062","201003984","083702010","06/28/2010","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-10-1570","TRT-NCR-10-1570","201003985","079842010","06/16/2010","54.20","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","54.20","N",
"Department of the Army","","Administrative Tort","","10271T008","10271T008","201003989","079942010","06/17/2010","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLaws518-55979","GCLaws518-55979","201003990","083282010","06/23/2010","12006.34","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","12006.34","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLaws518-55979","GCLaws518-55979","201003990","083302010","06/24/2010","102993.66","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","102993.66","N",
"Department of Navy","","Administrative Tort","","J101705","J101705","201003991","083112010","06/18/2010","3324.76","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3324.76","N",
"Department of the Army","","Administrative Tort","","10-031-T055","10-031-T055","201003992","079422010","06/15/2010","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Department of the Air Force","","Administrative Tort","","AFB Claim 10-11","AFB Claim 10-11","201003993","079962010","06/15/2010","5798.75","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5798.75","N",
"Natl Park Service","","Administrative Tort","","n/a","","201003995","080002010","06/17/2010","4661.68","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","4661.68","N",
"Bureau of Prisons","","Administrative Tort","","TRT NCR 10-1399","TRT NCR 10-1399","201003996","079742010","06/16/2010","20.53","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.53","N",
"Secret Service at Homeland Security","","Administrative Tort","","108-809-302894-S","108-809-302894-S","201003998","086362010","06/28/2010","4572.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4572.00","N",
"Department of the Air Force","","Administrative Tort","","AFB 10-21","AFB 10-21","201003999","079522010","06/15/2010","2943.70","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","616.54","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","3560.24","N",
"Department of Navy","","Administrative Tort","","J101533","J101533","201004001","085382010","06/28/2010","3413.76","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3413.76","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2010-02205","TRT-NCR-2010-02205","201004002","079322010","06/16/2010","48.25","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","48.25","N",
"Department of the Army","","Administrative Tort","","10-171-T064","10-171-T064","201004003","079582010","06/17/2010","28254.98","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","28254.98","N",
"Internal Revenue Service/S&E","","Administrative Tort","","09-145","09-145","201004009","079402010","06/15/2010","3906.31","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3906.31","N",
