Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Fed Bureau of Invest","","Administrative Tort","","197-WF-240355","197-WF-240355","200905033","069392009","08/06/2009","2593.11","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2593.11","N",
"Department of Navy","","Administrative Tort","","J071983","J071983","200905035","069802009","08/10/2009","30000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","30000.00","N",
"Department of the Army","08-172-T039","Administrative Tort","","08-172-T039","08-172-T039","200905036","069562009","08/06/2009","30000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","30000.00","N",
"Department of Navy","","Administrative Tort","","J093236","J093236","200905037","069922009","08/10/2009","7846.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7846.00","N",
"Department of the Army","09N09T002","Administrative Tort","","09N09T002","09N09T002","200905040","069612009","08/06/2009","3664.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3664.91","N",
"Department of Transportation","06-1448","Administrative Tort","","06-1448","","200905042","069642009","08/06/2009","40000.00","29-USC-794a              ","Disability discrim-federal employment","0.00","","","0.00","","","0.00","","","40000.00","N",
"Forest Service","","Administrative Tort","","2009060036-001","2009060036-001","200905044","074272009","08/24/2009","3013.72","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3013.72","N",
"Customs and Border Protection","","Administrative Tort","","IN-2009-00855","IN-2009-00855","200905045","069842009","08/10/2009","6912.23","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6912.23","N",
"Department of Veterans Affairs","","Administrative Tort","","101-11521","101-11521","200905046","070722009","08/13/2009","280000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","280000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-11521","101-11521","200905046","070742009","08/12/2009","20000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","20000.00","N",
"Department of Navy","","Administrative Tort","","04FTA562","04FTA562","200905047","070582009","08/12/2009","95000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","95000.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","90/1-09.215","90/1-09.215","200905049","069682009","08/10/2009","4511.74","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4511.74","N",
"Department of the Army","","Administrative Tort","","09-101-T111","09-101-T111","200905050","069702009","08/10/2009","5074.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5074.97","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","7.163.55","7.163.55","200905051","069712009","08/10/2009","7163.55","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7163.55","N",
"Department of Veterans Affairs","","Administrative Tort","","101-11784","101-11784","200905052","070082009","08/10/2009","250000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","250000.00","N",
"Drug Enforcement Adm","","Administrative Tort","","17653","17653","200905054","070642009","08/13/2009","2535.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2535.00","N",
"Alcohol Tobacco Fire","","Administrative Tort","","106.559","106.559","200905055","069692009","08/10/2009","3495.01","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3495.01","N",
"Drug Enforcement Adm","","Administrative Tort","","17465","17465","200905057","074292009","08/24/2009","9000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9000.00","N",
"Immigration & Custom","Not Submitted","Administrative Tort","","Not Submitted","","200905058","071132009","08/13/2009","3575.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3575.00","N",
"Department of the Army","","Administrative Tort","","07371T010","07371T010","200905059","069792009","08/10/2009","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Bureau of Prisons","TRT-NER-2008-06548","Administrative Tort","","TRT-NER-2008-06548","","200905060","070282009","08/12/2009","4164.19","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","4164.19","N",
"Coast Guard","","Administrative Tort","","0932LC0167","0932LC0167","200905061","069782009","08/10/2009","4056.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4056.97","N",
"Department of Veterans Affairs","","Administrative Tort","","GC36443","GC36443","200905062","069772009","08/10/2009","10000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","10000.00","N",
"Drug Enforcement Adm","","Administrative Tort","","17653","17653","200905063","070932009","08/13/2009","3284.47","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3284.47","N",
"Drug Enforcement Adm","","Administrative Tort","","17626","17626","200905065","070972009","08/13/2009","2600.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2600.00","N",
"Department of the Army","09351T012","Administrative Tort","","09351T012","09351T012","200905067","069752009","08/10/2009","2804.39","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2804.39","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","200905069","071012009","08/13/2009","10146.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10146.06","N",
"Department of Veterans Affairs","","Administrative Tort","","657L-67323","657L-67323","200905070","069932009","08/10/2009","2734.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2734.99","N",
"Department of the Air Force","","Administrative Tort","","09-603","09-603","200905071","069982009","08/10/2009","3796.90","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3796.90","N",
"Customs and Border Protection","","Administrative Tort","","IN-2008-05270","IN-2008-05270","200905072","070702009","08/13/2009","3398.84","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3398.84","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2008030340353","2008030340353","200905073","069822009","08/10/2009","8000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8000.00","N",
"Department of the Army","","Administrative Tort","","08-372-T063","08-372-T063","200905074","069892009","08/10/2009","29970.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","29970.00","N",
"Department of Veterans Affairs","GCL603-33786","Administrative Tort","","GCL603-33786","GCL603-33786","200905075","069882009","08/10/2009","15000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 541-35750","GCL 541-35750","200905080","069852009","08/10/2009","135000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","135000.00","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2007090431306","2007090431306","200905081","069812009","08/10/2009","5500.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","5500.00","N",
"Department of Navy","","Administrative Tort","","J091746","J091746","200905082","070302009","08/12/2009","12195.71","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12195.71","N",
"Marshals Service","Not Submitted","Administrative Tort","","Not Submitted","","200905084","069902009","08/10/2009","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of the Army","","Administrative Tort","","08-201-T138","08-201-T138","200905087","070062009","08/10/2009","8500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8500.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2009-04033","TRT-NCR-2009-04033","200905088","069952009","08/10/2009","16.90","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","16.90","N",
"Department of the Army","08-C90-T004","Administrative Tort","","08-C90-T004","08-C90-T004","200905092","071792009","08/17/2009","14900000.00","10-USC-2734              ","Foreign Claims Act","0.00","","","0.00","","","0.00","","","14900000.00","N",
"Department of Navy","","Administrative Tort","","J061960","J061960","200905097","072192009","08/18/2009","3332.04","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3332.04","N",
"Department of the Army","","Administrative Tort","","09351T061","09351T061","200905099","070002009","08/10/2009","2950.72","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2950.72","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL657-62936","GCL657-62936","200905102","070102009","08/10/2009","6500.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","6500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","518-51445","518-51445","200905103","070162009","08/10/2009","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Internal Revenue Service/S&E","IRS #09-086","Administrative Tort","","IRS #09-09-086","IRS #09-09-086","200905104","070502009","08/12/2009","8535.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8535.00","N",
"Department of the Army","","Administrative Tort","","08281T030","08281T030","200905106","077662009","09/02/2009","9200.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","9200.00","N",
"Department of the Army","06-121-T014","Administrative Tort","","06-121-T014","06-121-T014","200905111","071032009","08/13/2009","60000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","60000.00","N",
"Department of the Army","","Administrative Tort","","09-121T-027","09-121T-027","200905112","071832009","08/17/2009","14500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14500.00","N",
"Fed Aviation Admin","","Administrative Tort","","08-024","08-024","200905114","079842009","09/11/2009","8500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8500.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-HO-68913","197C-HO-68913","200905115","070522009","08/11/2009","9000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9000.00","N",
"Department of the Army","","Administrative Tort","","09-081-T010","09-081-T010","200905116","070462009","08/12/2009","4048.85","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4048.85","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2009-01488","TRT-NCR-2009-01488","200905117","070442009","08/11/2009","20.49","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.49","N",
"Department of the Army","09321T005","Administrative Tort","","09321T005","09321T005","200905122","070342009","08/12/2009","13588.54","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13588.54","N",
"Natl Park Service","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","200905123","071052009","08/14/2009","2576.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2576.92","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-PX-83699","197C-PX-83699","200905124","070382009","08/12/2009","7811.16","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7811.16","N",
"Bureau of Prisons","TRT-NCR-2009-04051","Administrative Tort","","TRT-NCR-2009-04051","TRT-NCR-2009-04051","200905126","070952009","08/13/2009","59.50","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","59.50","N",
"Marshals Service","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","200905127","070422009","08/11/2009","17344.27","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17344.27","N",
"Department of the Army","","Administrative Tort","","09351T050","09351T050","200905131","070402009","08/12/2009","6500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6500.00","N",
"Department of Navy","","Administrative Tort","","J093350","J093350","200905132","071672009","08/17/2009","3816.69","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3816.69","N",
"Department of Navy","","Administrative Tort","","J091731","J091731","200905134","072632009","08/20/2009","14300.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14300.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-HO-69568","197C-HO-69568","200905135","070562009","08/12/2009","3448.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3448.00","N",
