Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Fed Bureau of Invest","","Administrative Tort","","197C-HQ-1705000","197C-HQ-1705000","201302405","024482013","03/28/2013","2766.41","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2766.41","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CE-2429533","197C-CE-2429533","201302408","025702013","04/12/2013","20000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CE-2429533","197C-CE-2429533","201302410","024472013","04/19/2013","15600.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15600.00","N",
"Alcohol Tobacco Fire","","Administrative Tort","","LIT-12-207671","LIT-12-207671","201302412","024002013","03/28/2013","6433.94","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6433.94","N",
"Bureau of Prisons","","Administrative Tort","","2013-00907","2013-00907","201302413","023912013","03/28/2013","50.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL516147036","GCL516147036","201302415","032222013","05/08/2013","20000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","20000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-19213","101-19213","201302417","028042013","04/17/2013","255000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","255000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-15357","101-15357","201302418","032592013","05/07/2013","105445.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","105445.00","N",
"Department of the Air Force","","Administrative Tort","","13-6842","13-6842","201302421","023812013","04/05/2013","2703.30","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2703.30","N",
"Department of the Army","","Administrative Tort","","10-201-T149","10-201-T149","201302422","023552013","03/27/2013","40000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","40000.00","N",
"Bur of Land Mgmt","","Administrative Tort","","BLM.PN.12979","BLM.PN.12979","201302433","024392013","03/28/2013","7698.37","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","7698.37","N",
"Department of the Army","","Administrative Tort","","13-301-T016","13-301-T016","201302434","026662013","04/16/2013","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Department of the Army","","Administrative Tort","","12-251-T081","12-251-T081","201302437","024742013","04/03/2013","2995.81","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2995.81","N",
"Marshals Service","","Administrative Tort","","OGC-40304","OGC-40304","201302438","036092013","05/22/2013","10419.12","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10419.12","N",
"Department of the Army","","Administrative Tort","","12-091-T044","12-091-T044","201302440","024362013","03/28/2013","12340.48","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12340.48","N",
"Federal Emergency Management Administration at DHS","","Administrative Tort","","90002422","90002422","201302443","024722013","04/05/2013","2789.28","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2789.28","N",
"Customs and Border Protection","","Administrative Tort","","2012-03678","2012-03678","201302447","025802013","04/09/2013","37500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","37500.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-WXR-2012-04618","TRT-WXR-2012-04618","201302448","024352013","04/02/2013","119.25","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","119.25","N",
"Department of Veterans Affairs","","Administrative Tort","","630-87","630-87","201302451","024312013","03/27/2013","20000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","20000.00","N",
"Coast Guard","","Administrative Tort","","13-32-LC-0043","13-32-LC-0043","201302462","025282013","04/11/2013","3809.78","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3809.78","N",
"Customs and Border Protection","","Administrative Tort","","SD-2012-02135","","201302463","025362013","04/05/2013","3737.45","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3737.45","N",
"Department of the Air Force","","Administrative Tort","","12-18311","12-18311","201302464","024502013","03/28/2013","0.00","","","0.00","","","39697.60","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","39697.60","N",
"Department of Navy","","Administrative Tort","","J130574","J130574","201302465","024142013","03/28/2013","3773.49","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3773.49","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","ICEOPLA 90/1-12.012","ICEOPLA 90/1-12.012","201302466","025182013","04/03/2013","11017.44","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11017.44","N",
"Department of the Army","","Administrative Tort","","13-301-T061","13-301-T061","201302467","024152013","03/28/2013","15723.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15723.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL32080","GCL32080","201302468","025672013","04/09/2013","125000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","125000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC-1394","VC-1394","201302469","024302013","03/28/2013","3661.65","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3661.65","N",
"Department of the Army","","Administrative Tort","","011","011","201302471","028982013","04/23/2013","7435.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7435.00","N",
"Department of the Army","","Administrative Tort","","011","011","201302472","029012013","04/23/2013","8035.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8035.00","N",
"Department of the Army","","Administrative Tort","","12-401-T022","12-401-T022","201302474","024292013","03/28/2013","7596.45","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7596.45","N",
"Department of Navy","","Administrative Tort","","J122105","J122105","201302477","024162013","03/27/2013","2565.59","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2565.59","N",
"Department of the Air Force","","Administrative Tort","","11-378","11-378","201302479","028342013","04/10/2013","3525.29","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3525.29","N",
"Natl Park Service","","Administrative Tort","","TC-SF-13-08","","201302480","028822013","04/23/2013","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of the Army","","Administrative Tort","","13-211-T013","13-211-T013","201302482","034942013","05/17/2013","3795.62","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3795.62","N",
"Department of Navy","","Administrative Tort","","J112313","J112313","201302484","025162013","04/03/2013","55000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","55000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-17037","101-17037","201302485","027912013","04/17/2013","300000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","300000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-04041","IN-2012-04041","201302486","026812013","04/16/2013","4295.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4295.97","N",
"Department of Veterans Affairs","","Administrative Tort","","13-96958","13-96958","201302487","031022013","04/25/2013","94999.19","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","94999.19","N",
"Department of Veterans Affairs","","Administrative Tort","","13-96958","13-96958","201302487","031032013","04/23/2013","4900.81","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","4900.81","N",
"Coast Guard","","Administrative Tort","","13-32-LC-0353","13-32-LC-0353","201302490","024832013","04/03/2013","2670.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2670.92","N",
"Department of Navy","","Administrative Tort","","J101762","J101762","201302491","025242013","04/03/2013","32000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","32000.00","N",
"Department of Navy","","Administrative Tort","","J120339","J120339","201302492","025222013","04/03/2013","228000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","228000.00","N",
"Department of the Army","","Administrative Tort","","13-131-T042","13-131-T042","201302493","024492013","03/28/2013","4367.17","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4367.17","N",
"Department of Veterans Affairs","","Administrative Tort","California  - Central","VC-1516","VC-1516","201302495","024862013","04/11/2013","99000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","99000.00","N",
"Department of the Army","","Administrative Tort","","12-061-T080","12-061-T080","201302497","025412013","04/11/2013","13460.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","13460.00","N",
"Department of Labor","","Administrative Tort","","1407120114","1407120114","201302498","025402013","04/11/2013","7500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7500.00","N",
"Department of Navy","","Administrative Tort","","J121561","J121561","201302500","024432013","03/28/2013","3931.58","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3931.58","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL65787144","GCL65787144","201302502","024422013","03/28/2013","150000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
"Department of the Army","","Administrative Tort","","12-101-T086","12-101-T086","201302503","025042013","04/05/2013","4000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4000.00","N",
"Secret Service at Homeland Security","","Administrative Tort","","115-809-86056-S","115-809-86056-S","201302504","031232013","05/01/2013","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Department of Navy","","Administrative Tort","","J100200","J100200","201302505","028732013","04/19/2013","100000.00","10-USC-2734              ","Foreign Claims Act","0.00","","","0.00","","","0.00","","","100000.00","N",
"Social Security Administration","","Administrative Tort","","1254483","1254483","201302506","024412013","03/28/2013","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of Navy","","Administrative Tort","","J130276","J130276","201302507","025032013","04/05/2013","6793.26","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6793.26","N",
"Department of the Army","","Administrative Tort","","12351T111","12351T111","201302508","025052013","04/05/2013","7958.17","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7958.17","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL516146682","GCL516146682","201302511","027632013","04/25/2013","40000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","40000.00","N",
"Department of the Army","","Administrative Tort","","12-372-T017","12-372-T017","201302513","029342013","04/19/2013","12357.46","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12357.46","N",
"Department of Veterans Affairs","","Administrative Tort","","GC58519","GC58519","201302515","027982013","04/23/2013","40000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","40000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL66292940","GCL66292940","201302516","027812013","04/17/2013","75000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","75000.00","N",
"Department of Veterans Affairs","GCL3201413","Administrative Tort","","GCL3201413","GCL3201413","201302517","025692013","04/12/2013","7427.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7427.50","N",
"Customs and Border Protection","","Administrative Tort","","2012-07018","2012-07018","201302518","027972013","04/17/2013","10500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10500.00","N",
"Department of the Army","","Administrative Tort","","13-301-T059","13-301-T059","201302519","025682013","04/12/2013","4220.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4220.00","N",
"Comm on Natl & Community Service","","Administrative Tort","","N/A","N/A","201302520","025022013","04/05/2013","4517.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4517.91","N",
