Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Fish & Wildlife Svc","","Administrative Tort","","10110","10110","200802356","03370681 ","03/18/2008","7172.25","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7172.25","N",
"Department of the Army","","Administrative Tort","","08211T019","08211T019","200802357","03370711 ","03/18/2008","4082.79","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4082.79","N",
"Department of the Army","","Administrative Tort","","08011T047","08011T047","200802360","03370771 ","03/18/2008","5796.48","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5796.48","N",
"Natl Park Service","","Administrative Tort","","07206","","200802362","03370831 ","03/20/2008","475000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","475000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL67445189","GCL67445189","200802364","03370821 ","03/18/2008","12000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","12000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL36231252","GCL36231252","200802367","03370901 ","03/21/2008","1884.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","1884.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20074989JLS","","200802370","03370971 ","03/21/2008","639.94","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","639.94","N",
"Marshals Service","","Administrative Tort","","","","200802383","03371291 ","03/18/2008","9833.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9833.50","N",
"Marshals Service","","Administrative Tort","","","","200802386","03371321 ","03/18/2008","3015.29","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3015.29","N",
"Secret Service at Homeland Security","","Administrative Tort","","31380936548S","31380936548S","200802389","03371381 ","03/19/2008","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Marshals Service","","Administrative Tort","","","","200802390","03371401 ","03/19/2008","5842.22","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5842.22","N",
"Department of Veterans Affairs","","Administrative Tort","","GLC1018088","GLC1018088","200802391","03371411 ","03/18/2008","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of the Army","","Administrative Tort","","08311T002","08311T002","200802392","03371421 ","03/19/2008","40000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","40000.00","N",
"Customs and Border Protection","","Administrative Tort","","","","200802398","03371611 ","03/18/2008","9600.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","2400.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","12000.00","N",
"Customs and Border Protection","","Administrative Tort","","","","200802400","03371641 ","03/18/2008","12000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","12000.00","N",
"Department of the Army","","Administrative Tort","","08401T019","08401T019","200802402","03371681 ","03/18/2008","3683.33","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3683.33","N",
"Department of the Army","","Administrative Tort","","07131T104","07131T104","200802403","03371701 ","03/18/2008","4152.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4152.06","N",
"Department of the Army","","Administrative Tort","","07131T002","07131T002","200802404","03371711 ","03/18/2008","2568.50","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","2568.50","N",
"Customs and Border Protection","","Administrative Tort","","IN20080093AC","IN20080093AC","200802405","03371731 ","03/18/2008","151.80","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","151.80","N",
"Customs and Border Protection","","Administrative Tort","","","","200802406","03371771 ","03/18/2008","13500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13500.00","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200802408","03371881 ","03/19/2008","6925.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6925.00","N",
"Department of the Air Force","","Administrative Tort","","USAFA06536","USAFA06536","200802409","03371921 ","03/18/2008","45000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","45000.00","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200802410","03371951 ","03/18/2008","80000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","80000.00","N",
"Customs and Border Protection","","Administrative Tort","","20075158","20075158","200802413","03372031 ","03/19/2008","1000.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","1000.00","N",
"Department of Navy","","Administrative Tort","","2005V00992","","200802418","03372131 ","03/20/2008","250000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","250000.00","N",
"Department of Navy","","Administrative Tort","","2005V00992","","200802418","03372161 ","03/19/2008","350000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Forest Service","","Administrative Tort","","CIS2007010110","","200802422","03372261 ","03/18/2008","6409.19","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6409.19","N",
"Customs and Border Protection","","Administrative Tort","","IN20073989","","200802423","03372271 ","03/19/2008","4290.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4290.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20074469","","200802424","03372291 ","03/19/2008","222.42","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","222.42","N",
"Department of the Army","","Administrative Tort","","06271T026","06271T026","200802425","03372321 ","03/19/2008","6338.22","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6338.22","N",
"Department of the Army","","Administrative Tort","","07301T066","07301T066","200802427","03372361 ","03/18/2008","22471.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","22471.00","N",
"Department of the Army","","Administrative Tort","","08101T025","08101T025","200802430","03372461 ","03/19/2008","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","IRS 07097","IRS 07097","200802431","03372481 ","03/19/2008","11668.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11668.50","N",
"Department of the Army","","Administrative Tort","","0627AT021","0627AT021","200802432","03372491 ","03/19/2008","4027.48","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4027.48","N",
"Department of the Army","","Administrative Tort","","06201T024","06201T024","200802434","03372551 ","03/19/2008","3089.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3089.97","N",
"Marshals Service","","Administrative Tort","","","","200802439","03372671 ","03/19/2008","5731.81","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5731.81","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1017658","GCL1017658","200802441","03372741 ","03/18/2008","200000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL516102498","GCL516102498","200802442","03372761 ","03/19/2008","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 51846609","GCL 51846609","200802445","03372821 ","03/19/2008","90000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","90000.00","N",
"Department of the Air Force","","Administrative Tort","","AAFB 0824","AAFB 0824","200802449","03372961 ","03/19/2008","3645.01","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3645.01","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200802451","03373011 ","03/19/2008","1182877.00","10-USC-2733              ","Military Claims Act","0.00","","","0.00","","","0.00","","","1182877.00","N",
"Department of Health and Human Services","","Administrative Tort","","05113","05113","200802452","03373081 ","03/20/2008","5850000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","5850000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL66248156","GCL66248156","200802454","03373101 ","03/20/2008","6373.80","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6373.80","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 54130218","GCL 54130218","200802456","03373131 ","03/19/2008","75000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","75000.00","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200802457","03373201 ","03/19/2008","1578756.00","10-USC-2733              ","Military Claims Act","0.00","","","0.00","","","0.00","","","1578756.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","07071","07071","200802464","03375751 ","03/20/2008","5673.49","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","","N",
"Internal Revenue Service/S&E","","Administrative Tort","","07071","07071","200802464","03375761 ","03/20/2008","5923.49","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5923.49","N",
"Department of Veterans Affairs","","Administrative Tort","","35602","35602","200802465","03373441 ","03/19/2008","23000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","23000.00","N",
"Department of the Army","","Administrative Tort","","07354T010","07354T010","200802468","03373451 ","03/19/2008","2957.76","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2957.76","N",
"Department of the Army","","Administrative Tort","","07372T027","07372T027","200802473","03373591 ","03/19/2008","2740.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2740.09","N",
"Department of the Army","","Administrative Tort","","07061T028","07061T028","200802474","03373621 ","03/19/2008","7572.36","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7572.36","N",
"Fish & Wildlife Svc","","Administrative Tort","","TC01649A","TC01649A","200802476","03373631 ","03/19/2008","4840.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4840.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1016662","GCL1016662","200802478","03373701 ","03/19/2008","495578.78","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","495578.78","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1016662","GCL1016662","200802478","03373731 ","03/18/2008","4421.22","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL63021368","GCL63021368","200802481","03373861 ","03/19/2008","15587.03","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15587.03","N",
"Department of the Army","","Administrative Tort","","07401T51","07401T51","200802485","03373961 ","03/19/2008","2919.21","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2919.21","N",
"Geological Survey","","Administrative Tort","","TD80013A","","200802486","03373981 ","03/19/2008","3634.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3634.00","N",
"Alcohol Tobacco Fire","","Administrative Tort","","","","200802492","03374061 ","03/19/2008","3305.44","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3305.44","N",
"Alcohol Tobacco Fire","","Administrative Tort","","","","200802495","03374161 ","03/19/2008","3741.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3741.73","N",
"Customs and Border Protection","","Administrative Tort","","IN20073827","IN20073827","200802496","03374171 ","03/21/2008","769.80","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","769.80","N",
"Department of the Army","","Administrative Tort","","08341T021","08341T021","200802497","03374191 ","03/19/2008","2701.72","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2701.72","N",
"Customs and Border Protection","","Administrative Tort","","IN20074330AC","IN20074330AC","200802499","03374201 ","03/21/2008","525.96","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","525.96","N",
"Alcohol Tobacco Fire","","Administrative Tort","","","","200802503","03374311 ","03/19/2008","3622.36","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3622.36","N",
