Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Veterans Affairs","","Administrative Tort","","GCL1015064","GCL1015064","200605840","03077881 ","07/27/2006","200000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2004120568596","2004120568596","200605843","03077931 ","07/31/2006","6925.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","6925.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605844","03077971 ","07/31/2006","18.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","18.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605848","03078061 ","08/03/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605849","03078101 ","07/27/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605850","03078131 ","08/03/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605852","03078141 ","07/31/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Department of the Army","","Administrative Tort","","04302T025","04302T025","200605853","03078201 ","07/24/2006","23522.48","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","23522.48","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605854","03078181 ","07/31/2006","27.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","27.00","N",
"Customs and Border Protection","","Administrative Tort","","060802","060802","200605855","03078231 ","08/31/2006","144.14","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","144.14","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605856","03078211 ","07/31/2006","32.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","32.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605857","03078241 ","08/07/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605859","03078251 ","08/04/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605860","03078291 ","08/07/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605861","03078301 ","08/04/2006","29.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","29.00","N",
"Customs and Border Protection","","Administrative Tort","","061246","061246","200605863","03078321 ","07/31/2006","6615.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6615.37","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605865","03078421 ","07/31/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Department of the Army","","Administrative Tort","","05261T158","05261T158","200605866","03078431 ","08/02/2006","3364.45","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3364.45","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605869","03078461 ","07/31/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605870","03078491 ","07/31/2006","33.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","33.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605871","03078521 ","08/02/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Department of the Army","","Administrative Tort","","06011T069","06011T069","200605872","03078531 ","08/07/2006","16339.96","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","16339.96","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605873","03078541 ","07/31/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605874","03078561 ","08/08/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605876","03078581 ","07/31/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605877","03078601 ","07/31/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605878","03078611 ","07/31/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Customs and Border Protection","","Administrative Tort","","060265","060265","200605881","03078641 ","09/13/2006","6615.11","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6615.11","N",
"Department of the Army","","Administrative Tort","","06141T053","06141T053","200605884","03078691 ","08/07/2006","2893.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2893.00","N",
"Environmental Protection Agency","","Administrative Tort","","TOR05110418","TOR05110418","200605885","03078711 ","07/25/2006","17803.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17803.40","N",
"Comm on Natl & Community Service","","Administrative Tort","","200613","200613","200605886","03078721 ","09/08/2006","2923.04","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2923.04","N",
"US Army Corps of Engineers","","Administrative Tort","","06N09T002","","200605889","03078771 ","08/21/2006","2722.87","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2722.87","N",
"Fed Bureau of Invest","","Administrative Tort","","197AAT100577","197AAT100577","200605891","03078811 ","07/31/2006","5650.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5650.00","N",
"Department of the Army","","Administrative Tort","","05021T086","05021T086","200605892","03078871 ","08/23/2006","16600.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","16600.00","N",
"Customs and Border Protection","","Administrative Tort","","20061011","20061011","200605893","03078881 ","09/13/2006","3711.89","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3711.89","N",
"Fish & Wildlife Svc","","Administrative Tort","","0641","","200605898","03079001 ","07/27/2006","2512.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2512.34","N",
"Department of the Army","","Administrative Tort","","06201T124","06201T124","200605900","03079031 ","08/02/2006","11573.48","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11573.48","N",
"Department of the Army","","Administrative Tort","","06251T057","06251T057","200605901","03079041 ","08/02/2006","3495.65","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3495.65","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605903","03079071 ","08/03/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605904","03079091 ","08/03/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605905","03079121 ","08/03/2006","33.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","33.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605906","03079151 ","08/07/2006","50.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605907","03079161 ","08/07/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605908","03079171 ","08/07/2006","29.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","29.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605909","03079191 ","08/10/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605911","03079231 ","08/03/2006","36.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","36.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605912","03079241 ","08/07/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605913","03079261 ","08/07/2006","18.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","18.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605914","03079311 ","08/02/2006","18.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","18.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605915","03079271 ","08/01/2006","100.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","100.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605916","03079281 ","08/10/2006","142.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","142.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605917","03079291 ","08/10/2006","100.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","100.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605918","03079321 ","08/02/2006","90.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","90.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605919","03079331 ","08/02/2006","75.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","75.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605920","03079341 ","08/10/2006","132.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","132.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605921","03079361 ","08/03/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605926","03079511 ","08/02/2006","18.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","18.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605927","03079521 ","08/10/2006","23.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","23.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605928","03079541 ","08/07/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605929","03079561 ","08/04/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605930","03079581 ","08/10/2006","55.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","55.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605931","03079601 ","08/04/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605932","03079621 ","08/10/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605933","03079641 ","08/04/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605934","03079651 ","08/04/2006","29.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","29.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605935","03079671 ","08/04/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605936","03079691 ","08/04/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
