Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of the Army","","Administrative Tort","","10-161-T081","10-161-T081","201102619","027392011","04/01/2011","2702.80","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2702.80","N",
"FLETC at Homeland Security","","Administrative Tort","","2010-0749 LEG 8-4","","201102620","026582011","03/25/2011","17000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17000.00","N",
"Natl Park Service","","Administrative Tort","","UNKNOWN","","201102621","026562011","03/25/2011","6500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6500.00","N",
"Department of the Army","10-331-T012","Administrative Tort","","10-331-T012","10-331-T012","201102622","027742011","04/01/2011","250000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","250000.00","N",
"Smithsonian Institution","","Administrative Tort","","TO 11000004","TO 11000004","201102623","026522011","04/01/2011","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","75859-667","75859-667","201102626","026702011","03/28/2011","3079.39","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3079.39","N",
"Department of Veterans Affairs","","Administrative Tort","","66GLC65388","66GLC65388","201102628","026672011","03/25/2011","150000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2010-04494","IN-2010-04494","201102630","026962011","03/29/2011","82.82","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","82.82","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 598-68326","GCL 598-68326","201102632","026662011","03/25/2011","88000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","88000.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-MXR-2011-00442","TRT-MXR-2011-00442","201102634","026592011","03/29/2011","8.80","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","8.80","N",
"Bonneville Power","","Administrative Tort","","T-P-32-09 AND T-P-20-10","T-P-32-09 AND T-P-20-10","201102643","026652011","04/01/2011","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Indian Health Svc","","Administrative Tort","","2011-0151","","201102645","026612011","04/01/2011","2819.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2819.00","N",
"Department of Veterans Affairs","","Administrative Tort","","586GCL45068","586GCL45068","201102647","026622011","04/01/2011","3251.61","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","3251.61","N",
"Customs and Border Protection","","Administrative Tort","","2010-03374","2010-03374","201102648","026762011","04/01/2011","48500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","48500.00","N",
"Department of the Army","","Administrative Tort","","11-RSO-T002","11-RSO-T002","201102649","029452011","04/14/2011","15000.00","10-USC-2734b             ","SOFA" Torts In U.S.","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of the Army","","Administrative Tort","","09-101-T079","09-101-T079","201102651","027132011","04/01/2011","3323.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3323.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL-596-37997","GCL-596-37997","201102653","026732011","03/28/2011","150000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
"Department of the Army","","Administrative Tort","","11051T010","11051T010","201102654","026722011","03/28/2011","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-305622","197C-NY-305622","201102655","026812011","03/28/2011","4088.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4088.99","N",
"Smithsonian Institution","","Administrative Tort","","TO10000018","TO10000018","201102656","026712011","04/01/2011","13000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","13000.00","N",
"Department of the Air Force","","Administrative Tort","","11-10","11-10","201102657","028102011","04/07/2011","0.00","","","0.00","","","4618.65","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","4618.65","N",
"Department of the Air Force","","Administrative Tort","","10-1599","10-1599","201102658","032492011","05/03/2011","0.00","","","0.00","","","50000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","50000.00","N",
"Department of the Air Force","","Administrative Tort","","11-4","11-4","201102659","027842011","04/07/2011","0.00","","","0.00","","","57000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","57000.00","N",
"Department of Navy","","Administrative Tort","","J110453","J110453","201102660","027782011","04/07/2011","7683.87","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7683.87","N",
"Department of Veterans Affairs","","Administrative Tort","","101-13807","101-13807","201102661","028042011","04/07/2011","100000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","100000.00","N",
"Department of Navy","","Administrative Tort","","J111012","J111012","201102662","029222011","04/08/2011","6638.05","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6638.05","N",
"Department of the Army","","Administrative Tort","","11-201-T023","11-201-T023","201102663","027202011","04/01/2011","4877.10","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4877.10","N",
"Comm on Natl & Community Service","","Administrative Tort","","NOT SUBMITTED","NOT SUBMITTED","201102664","027922011","04/07/2011","8611.02","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8611.02","N",
"Department of the Air Force","","Administrative Tort","","10-30","10-30","201102665","027772011","04/01/2011","0.00","","","0.00","","","4600.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","4600.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-WXR-2010-04568","TRT-WXR-2010-04568","201102670","027112011","03/29/2011","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Coast Guard","","Administrative Tort","","11-32-LC-0049","11-32-LC-0049","201102672","027042011","04/15/2011","4844.98","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4844.98","N",
"Department of the Army","","Administrative Tort","","11351T004","11351T004","201102673","026972011","04/15/2011","3236.68","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3236.68","N",
"JFK - Center for the Performing Arts","","Administrative Tort","","NOT SUBMITTED","NOT SUBMITTED","201102679","027342011","04/01/2011","3735.64","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3735.64","N",
"Agricultural Res Svc","","Administrative Tort","","NOT PROVIDED","NOT PROVIDED","201102686","027172011","04/01/2011","3904.52","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3904.52","N",
"Department of Veterans Affairs","","Administrative Tort","","101-14081","101-14081","201102689","028052011","04/07/2011","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-12182","101-12182","201102690","028112011","04/07/2011","10000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","10000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2010-04584","IN-2010-04584","201102691","028122011","04/14/2011","275.49","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","275.49","N",
"Customs and Border Protection","","Administrative Tort","","IN-2010-02259","IN-2010-02259","201102692","030192011","04/15/2011","2910.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2910.09","N",
"General Services Administration","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201102693","027332011","04/01/2011","5347.50","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","5347.50","N",
"Indian Health Svc","","Administrative Tort","","2010-0490","2010-0490","201102694","027322011","04/01/2011","3784.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3784.00","N",
"Fed Bureau of Invest","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201102695","027312011","04/01/2011","9421.76","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9421.76","N",
"Department of Veterans Affairs","","Administrative Tort","","586GCL46372","586GCL46372","201102696","027552011","04/01/2011","10119.56","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10119.56","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2010-06841","TRT-NCR-2010-06841","201102703","027502011","04/01/2011","420.14","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","420.14","N",
"Department of the Army","","Administrative Tort","","2010-361-T006","2010-361-T006","201102704","027512011","04/01/2011","6163.57","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6163.57","N",
"Natl Park Service","","Administrative Tort","","NPS. SE. 0018, TC-01938","","201102715","031822011","05/04/2011","3647.86","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3647.86","N",
"Coast Guard","","Administrative Tort","","09-32-LC-0194","09-32-LC-0194","201102716","027452011","04/01/2011","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of Commerce","","Administrative Tort","","UNKNOWN","UNKNOWN","201102717","027462011","04/01/2011","6846.55","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6846.55","N",
"Department of the Army","","Administrative Tort","","11421T016","11421T016","201102720","027532011","04/01/2011","2516.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2516.00","N",
"Department of the Army","","Administrative Tort","","10-261-T123","10-261-T123","201102721","027762011","04/01/2011","17500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17500.00","N",
"Department of Navy","","Administrative Tort","","J110703","J110703","201102724","028662011","04/08/2011","6184.60","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6184.60","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-BF-41272","197C-BF-41272","201102728","027912011","04/07/2011","8275.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8275.37","N",
"Comm on Natl & Community Service","","Administrative Tort","","2010-12","2010-12","201102729","027472011","04/01/2011","2787.81","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2787.81","N",
"Comm on Natl & Community Service","","Administrative Tort","","2010-4B","2010-4B","201102730","027522011","04/01/2011","2638.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2638.37","N",
"Department of the Army","","Administrative Tort","","2011-361-T010","2011-361-T010","201102731","028152011","04/07/2011","6539.21","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6539.21","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL31874115","GCL31874115","201102732","028022011","04/07/2011","15000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of Commerce","","Administrative Tort","","N/A","N/A","201102733","028172011","04/07/2011","63000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","63000.00","N",
"Bureau of Prisons","","Administrative Tort","","2010-02258","2010-02258","201102735","027942011","04/07/2011","33.25","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","33.25","N",
"Independent Agencies inc. Nat'l Park Service","","Administrative Tort","","10963","10963","201102736","027952011","04/07/2011","17500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17500.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-BF-40927","197C-BF-40927","201102738","027902011","04/07/2011","5356.77","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5356.77","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NER-2010-06455","TRT-NER-2010-06455","201102741","029362011","04/14/2011","97.19","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","97.19","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NER-201006422","TRT-NER-201006422","201102745","034982011","05/18/2011","250.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","250.00","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2005110795703","2005110795703","201102746","027982011","04/07/2011","5000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","5000.00","N",
